nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Vihara Avalokitesvara Vipassana Graha (AVG) Bandung,Vihara,"Jl. Raya Taman Kopo Indah 2 Blk. A3 No.2, Mekar Rahayu, Kec. Margaasih, Kabupaten Bandung, Jawa Barat 40218",,"5,0",12,,Tidak Ada ,Tersedia,-6.960583,107.5579322,Aksesibilitas Tersedia,[]
Wihara Tanda Bhakti,Vihara,"Jl. Vihara No.3, Kb. Jeruk, Kec. Andir, Kota Bandung, Jawa Barat 40181",06.30 hingga 16.00,"4,8",10,,Ada,Tersedia,-6.9181634,107.5937842,Aksesibilitas Tersedia,['Ada toilet khusus pengguna kursi roda']
Vihara Kwan Sing Bio Boe bengtjut,Organisasi Keagamaan,"Gg. Citepus No.9A, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 53252",,"5,0",1,"
0819-1065-5166",Ada,Tidak Tersedia,-6.9215649,107.594783,Aksesibilitas Tersedia,[]
Wihara Kesejahteraan,Vihara,"Jl. Kb. Jukut No.9, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117",08.00 hingga 17.00,"4,7",11,"
(022) 4239057",Ada,Tidak Tersedia,-6.9143896,107.6056304,Aksesibilitas Tersedia,[]
Vihara Ratnapani,Vihara,"Jl. Luna IV No.6, Jamika, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40241",,"5,0",3,,Tidak Ada ,Tidak Tersedia,-6.9206815,107.5921925,Aksesibilitas Tersedia,[]
Vihara Iswari,Vihara,"Jl. Cibadak No.221, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241",06.00 hingga 17.00,"4,7",6,,Ada,Tersedia,-6.921397,107.5954997,Aksesibilitas Tersedia,[]
Green Corner by Vihara Yasodhara,,"Jl. Pagarsih No.158, Jamika, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231",,"5,0",1,"
(022) 6012449",Ada,Tidak Tersedia,-6.9222535,107.5907287,Aksesibilitas Tersedia,[]
普曜同修会 Cetya Vajra Bhumi Parahyangan Bandung,Vihara,"Jl. Dakota No.40, Sukaraja, Kec. Cicendo, Kota Bandung, Jawa Barat 40175",,,,,Tidak Ada ,Tidak Tersedia,-6.8929372,107.5727104,Aksesibilitas Tersedia,[]
Vihara Dharmasagara,Vihara,"Jl. Muara Selatan No.51, Kb. Lega, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40243",,"4,5",39,,Tidak Ada ,Tidak Tersedia,-6.9420142,107.6010726,Aksesibilitas Tersedia,[]
Vihara Vimalakirti Bandung,Vihara,"Jl. Suryani Dalam No.15, Wr. Muncang, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40211",,,,,Tidak Ada ,Tidak Tersedia,-6.9194586,107.5811285,Aksesibilitas Tersedia,[]
Vihara Amitabha,Vihara,"3JQ2+FH7, Jl. Kebon Kawung, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat 40171",,"4,0",2,,Tidak Ada ,Tidak Tersedia,-6.911341,107.601425,Aksesibilitas Tersedia,[]
Wihara Ban Sian Tong,Vihara,"Jl. Pagarsih No.158, Jamika, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231",,"4,4",7,"
(022) 6012449",Ada,Tidak Tersedia,-6.9222573,107.5907678,Aksesibilitas Tersedia,[]
Dewi Temple,Vihara,"Jl. Cibadak Gg. Wangsa No.6, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241",,"3,7",3,"
(022) 6015974",Ada,Tidak Tersedia,-6.9204439,107.5948154,Aksesibilitas Tersedia,[]
Yayasan Wihara Yasodhara,Lembaga Swadaya Masyarakat (LSM),"Jl. Pagarsih No.158, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40231",,"5,0",2,"
(022) 6001824",Ada,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
Cetya Maitrisagara,Vihara,"3H8Q+7V4, Jl. Peta, Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40233",,,,,Tidak Ada ,Tidak Tersedia,-6.9343632,107.589692,Aksesibilitas Tersedia,[]
Masjid Baitul Mughni,Masjid,"3JH6+R9F, Jl. Naripan, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",03.30 hingga 21.30,"4,8",202,,Tidak Ada ,Tidak Tersedia,-6.920442,107.6109291,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Klinik Vihara Tanda Bhakti,Klinik Medis,"Jl. Vihara No.3, Kb. Jeruk, Kec. Andir, Kota Bandung, Jawa Barat 40182",Tutup,"4,2",6,,Tidak Ada ,Tidak Tersedia,-6.918128,107.5936663,Aksesibilitas Tersedia,[]
Vihara Budhi Dharma,Vihara,"Jl. Suryani No.33, Wr. Muncang, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40211",,"2,5",2,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
Vihara Metta Upekkha,Vihara,"Jl. Jend. Sudirman Jl. Hockey No.40, Kb. Jeruk, Kec. Andir, Kota Bandung, Jawa Barat 40181",07.00 hingga 17.30,"4,3",8,"
(022) 4233464",Ada,Tidak Tersedia,-6.9203426,107.6025156,Aksesibilitas Tersedia,[]
Vihara Tagten Ling,Vihara,"Jl. Mekar Cemerlang No.2,Mekarwangi,Kec. Bojongloa Kidul, Jawa, Barat, Kota Bandung, Jawa Barat 40237",,"4,9",11,"
0878-8881-6767",Ada,Tersedia,-6.9552562,107.601744,Aksesibilitas Tersedia,[]
Vihara Buddha Sasana,Vihara,"Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.9148644,107.6082421,Aksesibilitas Tersedia,[]
Vihara terang hati,Vihara,"Jl. Pagarsih No.128, Jamika, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241",,"5,0",1,"
0877-2229-8568",Ada,Tidak Tersedia,-6.9224363,107.5926194,Aksesibilitas Tersedia,[]
Vihara Maitreya Datu,Vihara,"Jl. Kebon Sirih No.21, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117",,"4,9",15,"
0812-2411-0779",Ada,Tersedia,-6.9116412,107.6059579,Aksesibilitas Tersedia,[]
Wihara Dharma Ramsi,Vihara,"Gg. Ibu Aisah No.18 9A, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241",08.00 hingga 17.00,"4,9",27,,Ada,Tersedia,-6.9210202,107.5924747,Aksesibilitas Tersedia,[]
Megaloman House,Vihara,"Jl. Sadang Saip No.28 C, Sadang Serang, Kecamatan Coblong, Kota Bandung, Jawa Barat 40133",,"5,0",7,,Tidak Ada ,Tidak Tersedia,-6.8900875,107.6281093,Aksesibilitas Tersedia,[]
Vihara Damai Sejahtera,Vihara,"Komplek Capitol Plaza B2 Kota, JL. Jenderal Sudirman, No. 91, Sukahaji, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40221",,"5,0",3,,Tidak Ada ,Tidak Tersedia,-6.9186239,107.5868224,Aksesibilitas Tersedia,[]
Biara Bandung Natawijaya,Vihara,"Jl. K. Natawijaya No.55 RT 002/02, Panjunan, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40242",,"5,0",4,,Tidak Ada ,Tidak Tersedia,-6.9267207,107.5960787,Aksesibilitas Tersedia,[]
Vihara Sad Paramita,Vihara,"Jl. Babakan Tarogong No.251, Babakan Tarogong, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231",Tutup,"4,4",9,"
0821-1860-4153",Ada,Tidak Tersedia,-6.9275984,107.5874252,Aksesibilitas Tersedia,[]
Misel,Vihara,"Jl. Ibrahim Adjie Jl. Terusan Martanegara No.25, Margasari, Kec. Batununggal, Kota Bandung, Jawa Barat 40275",,,,,Tidak Ada ,Tidak Tersedia,-6.9347848,107.6368175,Aksesibilitas Tersedia,[]
Vihara Aman,Vihara,"Jl. Luna No.63/85, Jamika, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231",,"4,4",7,,Tidak Ada ,Tidak Tersedia,-6.9196978,107.590767,Aksesibilitas Tersedia,[]
Vihara Vimala Dharma,Vihara,"Jl. Ir. H. Juanda No.5, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40116",,"4,7",123,"
(022) 4238696",Ada,Tidak Tersedia,-6.906144,107.6103585,Aksesibilitas Tersedia,[]
Museum Konferensi Asia Afrika,Museum Sejarah,"Jl. Asia Afrika No.65, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",Tutup,"4,7",11.321,,Ada,Tersedia,-6.9210247,107.6095708,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Gedung Sate,Bangunan Bersejarah,"Jl. Diponegoro No.22, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115",Tutup,"4,7",8.374,,Ada,Tersedia,-6.9024715,107.6187018,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Buah batu kp cisoang,Pura,"Jl. Terusan Pasirkoja No.277, Sukahaji, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40221",,,,,Tidak Ada ,Tidak Tersedia,-6.9275957,107.5840945,Aksesibilitas Tersedia,[]
Pura Agung Wira Loka Natha,Pura,"4G8P+95X, Jl. Sriwijaya Raya, Karangmekar, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40523",Buka 24 jam,"4,7",180,"
(022) 6640019",Ada,Tidak Tersedia,-6.88402,107.5354883,Aksesibilitas Tersedia,[]
Pura Wira Natha Dharma,Pura,"3JCH+HH4, Lkr. Sel., Kec. Lengkong, Kota Bandung, Jawa Barat 40263",Buka 24 jam,"4,6",29,,Tidak Ada ,Tidak Tersedia,-6.9286169,107.6289606,Aksesibilitas Tersedia,[]
Pura Cita Pramesthya,Lembaga Agama,"Jl. Pratista Bar. IV No.15, Antapani Kidul, Kec. Antapani, Kota Bandung, Jawa Barat 40291",,"5,0",1,"
(022) 7272219",Ada,Tidak Tersedia,-6.9260056,107.6615095,Aksesibilitas Tersedia,[]
Terowongan Jalan Asia-Afrika,Pusat Perkumpulan Remaja,"Jl. Cikapundung Barat No.2, Karanganyar, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",,"4,7",34,,Tidak Ada ,Tidak Tersedia,-6.9210648,107.6079102,Aksesibilitas Tersedia,[]
Pura Puser Dayeuh Siliwangi ᮕᮥᮛ ᮕᮥᮞᮨᮁ ᮓᮚᮩᮂ ᮞᮤᮜᮤᮝᮍᮤ,Pura,"Jl. Lembong No.38, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",Buka 24 jam,"4,8",40,,Tidak Ada ,Tidak Tersedia,-6.9176854,107.611264,Aksesibilitas Tersedia,[]
Pura Vira Chandra Dharma Secapa AD,Pura,"4HHX+V4M, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141",,"4,9",73,,Tidak Ada ,Tidak Tersedia,-6.8702837,107.5977838,Aksesibilitas Tersedia,[]
Angkasa Pura II. PT Persero,Kontraktor,"JL Pajajaran, No. 156, Bandara Husein Sastranegara, Husen Sastranegara, Kec. Cicendo, Kota Bandung, Jawa Barat 40174",,"4,4",39,"
(022) 6041221",Ada,Tersedia,-6.9036801,107.5792096,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Graha pura 5,Penginapan,"Jl. Lengkong Besar No.5, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261",,,,"
0852-6410-1084",Ada,Tidak Tersedia,-6.9229466,107.6120278,Aksesibilitas Tersedia,[]
Pura Giri Nata Sespim,Pura,"Jl. Sukaampat No.87, Kayuambon, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",,"4,9",15,,Tidak Ada ,Tidak Tersedia,-6.8215123,107.6384103,Aksesibilitas Tersedia,[]
Pura Vida,Kafe,"Jl. Geusan Ulun No.3, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115",10.00 hingga 21.00,"4,4",32,,Ada,Tidak Tersedia,-6.904609,107.6116782,Aksesibilitas Tersedia,[]
Sai Jelita Bandung,Pura,"Jl. Batununggal Jelita II No.86, Mengger, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40271",Tutup,,,,Tidak Ada ,Tidak Tersedia,-6.9591839,107.6355893,Aksesibilitas Tersedia,[]
Padma Sari Wira Catya Yudha,Pura,"2J7F+7H7, Dayeuhkolot, Kec. Dayeuhkolot, Kabupaten Bandung, Jawa Barat 40258",09.00 hingga 21.00,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.9868299,107.6239356,Aksesibilitas Tersedia,[]
Jeroan Lobongan,Pura,"3JJ9+XJV, Kb. Pisang, Kec. Sumur Bandung, gianyar, Jawa Barat",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.9175241,107.619048,Aksesibilitas Tersedia,[]
Kuil Ganesha Dago Pakar ᮊᮥᮄᮜ᮪ ᮌᮔᮨᮞ᮪ᮠ ᮓᮌᮧ ᮕᮊᮁ,Pura,"4JWX+58Q, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198",08.00 hingga 20.00,"4,8",16,"
0859-5654-1313",Ada,Tidak Tersedia,-6.8545259,107.6483593,Aksesibilitas Tersedia,[]
Pura Wira Satya Dharma ᮕᮥᮛ ᮝᮤᮛ ᮞᮒᮡ ᮓᮁᮙ,Pura,"JL. H. Nasution, Ujung Berung, Komplek Batalion Zipur 9/ Kostrad, Pakemitan, Kec. Cinambo, Kota Bandung, Jawa Barat 45474",Buka 24 jam,"4,7",118,,Ada,Tidak Tersedia,-6.9158995,107.6915073,Aksesibilitas Tersedia,[]
Museum Mandala Wangsit Siliwangi,Museum Angkatan Bersenjata,"Jl. Lembong No.38, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",08.00 hingga 14.30,"4,5",1.140,,Ada,Tidak Tersedia,-6.9173255,107.6110696,Aksesibilitas Tersedia,['Ada toilet khusus pengguna kursi roda']
Pura Wira Satya Akaça ᮕᮥᮛ ᮝᮤᮛ ᮞᮒᮡ ᮃᮊᮞ᮪ᮠ,Pura,"2H79+X65, Sulaiman, Kec. Margahayu, Kabupaten Bandung, Jawa Barat 40229",Buka 24 jam,"4,9",44,"
(022) 5405857",Ada,Tidak Tersedia,-6.9851114,107.5681101,Aksesibilitas Tersedia,[]
PURA PURA WRNK,Kafe,"Jl. Lamping, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161",16.15 hingga 23.00,"4,9",13,,Tidak Ada ,Tidak Tersedia,-6.8875343,107.6019014,Aksesibilitas Tersedia,[]
Setra & Prajapati Gunung Bohong,Pura,"Jl. Komp. Tipar No.b9, Laksanamekar, Kec. Padalarang, Kabupaten Bandung Barat, Jawa Barat 40553",,"5,0",5,,Tidak Ada ,Tidak Tersedia,-6.874235,107.5160912,Aksesibilitas Tersedia,[]
Batok biled (binsar),Pura,"Jl. Soekarno Hatta Gg. Pusri dpn No.68 blok D, Kopo, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40233",,,,,Tidak Ada ,Tidak Tersedia,-6.9430221,107.5871644,Aksesibilitas Tersedia,[]
Viyata Wira Pradata,Pura,"4HPV+CRR, Ledeng, Kec. Cidadap, Kota Bandung, Jawa Barat 40154",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.8638969,107.5945256,Aksesibilitas Tersedia,[]
Graha Puralima,Penginapan,"Jl. Purawinata No.5, Paledang, Kec. Lengkong, Kota Bandung, Jawa Barat 40261",,"4,5",37,"
(022) 4238976",Ada,Tersedia,-6.923776,107.61182,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
