nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Masjid Pusaka,Masjid,"Jl. Galunggung No.26, Tawangsari, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46112",,"4,0",1,,Tidak Ada ,Tidak Tersedia,-7.3230978,108.217989,Aksesibilitas Tersedia,[]
mamah daffa,Pura,"V59J+PV, Margaluyu, Sukamaju, Kec. Pagerageung, Kabupaten Tasikmalaya, Jawa Barat 46158",,,,,Tidak Ada ,Tidak Tersedia,-7.1302116,108.1826762,Aksesibilitas Tersedia,[]
Koropak Media Parahyangan,Perusahaan Media,"Baitul Jannah Residence, Blok I No. 4/5, Bantarsari, Kec. Bungursari, Kab. Tasikmalaya, Jawa Barat 46151",09.00 hingga 16.00,"4,9",28,"
0811-113-555",Ada,Tersedia,-7.3251927,108.1972796,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Makam Syekh H. Abdul Ghorib,Tempat Ziarah,"J638+38X, Kampung Jl. Cibeas, Gununggede, Kec. Kawalu, Kab. Tasikmalaya, Jawa Barat 46182",,"4,8",34,,Tidak Ada ,Tidak Tersedia,-7.3972692,108.2158728,Aksesibilitas Tersedia,[]
Pura Salon,Salon Kecantikan,"Mangkubumi, Kec. Mangkubumi, Kab. Tasikmalaya, Jawa Barat",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.3432366,108.1961951,Aksesibilitas Tersedia,[]
Candi Pura. PT,Tambah jam buka,"Jl. Dr. Moh. Toha No.237, Sukamanah, Kec. Cipedes, Kab. Tasikmalaya, Jawa Barat 46131",,"4,0",2,"
(0265) 330329",Ada,Tidak Tersedia,-7.3152853,108.2298159,Aksesibilitas Tersedia,[]
Pura Sukapura Pasundan Lingga Yoni,Pura,"P54Q+54Q, Jl. Letnan Harun, Sukamajukidul, Kec. Indihiang, Kab. Tasikmalaya, Jawa Barat",,,,,Tidak Ada ,Tidak Tersedia,-7.2945371,108.1878481,Aksesibilitas Tersedia,[]
Garasi Car,Pura,"J6C7+QJF, Unnamed Road, Mulyasari, Kec. Tamansari, Kab. Tasikmalaya, Jawa Barat 46196",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-7.3780595,108.2140355,Aksesibilitas Tersedia,[]
Mega Pura. CV,Tambah jam buka,"Jl. Galunggung Gang H Syarif No.92, Tawangsari, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46112",,,0265,"
(0265) 331759",Ada,Tidak Tersedia,-7.3234893,108.2194516,Aksesibilitas Tersedia,[]
Dhan cell,Pura,"M6J6+P8F, Jl. H.Ma'mun Sodik, Panglayungan, Kec. Cipedes, Kab. Tasikmalaya, Jawa Barat 46133",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.3181912,108.2107996,Aksesibilitas Tersedia,[]
"galuh,,, FUMRAD wDUH",Pura,"Jl. Pemuda No.5, Empangsari, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46121",,,,,Tidak Ada ,Tidak Tersedia,-7.3262878,108.2214022,Aksesibilitas Tersedia,[]
Gapura Ir Ade Munir,Pura,"M6F2+55F, Gapura ir ade munir, Linggajaya, Kec. Mangkubumi, Kab. Tasikmalaya, Jawa Barat",Buka 24 jam,"5,0",1,,Tidak Ada ,Tidak Tersedia,-7.3271079,108.2004876,Aksesibilitas Tersedia,[]
Situs Lingga Yoni Indihiang,Pura,"P54Q+46P, Jl. Letnan Harun, Sukamajukidul, Kec. Indihiang, Kab. Tasikmalaya, Jawa Barat 46151",07.30 hingga 16.00,"4,5",13,"
0852-1610-3800",Ada,Tidak Tersedia,-7.2946649,108.1880701,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
PDAM TIRTA SUKAPURA INDIHIANG,Tambah jam buka,"Jl. Leuwi Dahu No.126, Indihiang, Kec. Indihiang, Kab. Tasikmalaya, Jawa Barat 46151",,"4,2",5,"
(0265) 7075955",Ada,Tidak Tersedia,-7.300578,108.202969,Aksesibilitas Tersedia,[]
Puncak Pelita,Tujuan Wisata,"sukamaju, Kertamukti, Kec. Ciawi, Kabupaten Tasikmalaya, Jawa Barat 46156",06.00 hingga 17.00,"4,4",325,"
0822-9920-0810",Ada,Tidak Tersedia,-7.1933509,108.107009,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
